20mm_2slope,20mm_1slope1,20mm_1slope2,20mm_2slope_trimmed
0.079602,0.138048,0.172655,0.092254
0.079576,0.137928,0.172548,0.09268
0.079575,0.137808,0.172441,0.09308
0.079549,0.137688,0.172295,0.093426
0.079536,0.137581,0.172121,0.093721
0.079523,0.137462,0.171948,0.093934
0.07951,0.137368,0.171775,0.094134
0.079483,0.137249,0.171588,0.094254
0.07947,0.137155,0.171414,0.094336
0.079443,0.137061,0.171228,0.094403
0.07943,0.136955,0.171041,0.094444
0.079417,0.136875,0.170867,0.094458
0.079404,0.136782,0.170693,0.094473
0.07939,0.136689,0.170507,0.094487
0.079377,0.136608,0.170347,0.094488
0.079364,0.136516,0.170186,0.094463
0.079351,0.136422,0.170027,0.094451
0.079337,0.136341,0.169893,0.094451
0.079337,0.136262,0.169747,0.094426
0.07931,0.136182,0.169613,0.094414
0.07931,0.136103,0.16948,0.094387
0.079284,0.136023,0.169361,0.094375
0.079283,0.135942,0.169227,0.094349
0.079257,0.135863,0.169107,0.094322
0.079257,0.135783,0.169,0.094309
0.07923,0.135717,0.16888,0.094283
0.079217,0.13565,0.16876,0.094271
0.079204,0.135584,0.168667,0.094272
0.079204,0.13549,0.168547,0.094233
0.07919,0.135423,0.168427,0.094206
0.079177,0.135357,0.168347,0.094193
0.079164,0.13529,0.168241,0.094167
0.079151,0.135223,0.168161,0.094141
0.079137,0.135171,0.168054,0.094114
0.079124,0.13509,0.167947,0.094102
0.079111,0.135023,0.167881,0.094076
0.07911,0.134957,0.167774,0.094063
0.079084,0.13489,0.167693,0.094036
0.079084,0.134837,0.1676,0.094023
0.079057,0.134756,0.16752,0.093997
0.079057,0.134703,0.167427,0.093984
0.079044,0.134637,0.167346,0.093958
0.07903,0.134583,0.167267,0.093945
0.079016,0.134516,0.167173,0.093906
0.07907,0.134463,0.167107,0.093892
0.079455,0.134396,0.167013,0.093867
0.080132,0.134342,0.166947,0.093841
0.080996,0.134276,0.166867,0.093841
0.081912,0.13421,0.1668,0.093814
0.082829,0.134157,0.16672,0.093802
0.083639,0.134116,0.166654,0.093789
0.084358,0.134036,0.166561,0.093775
0.084998,0.133995,0.166494,0.093763
0.08552,0.133942,0.166414,0.093722
0.085976,0.133863,0.166348,0.093723
0.086339,0.133823,0.166295,0.093697
0.086623,0.133769,0.166215,0.093683
0.086826,0.133715,0.166174,0.093657
0.086977,0.133664,0.166108,0.093644
0.087059,0.133624,0.166028,0.093631
0.087128,0.133584,0.165975,0.093618
0.087156,0.133544,0.165895,0.093604
0.087171,0.133478,0.165841,0.093578
0.087146,0.133438,0.165774,0.093565
0.087121,0.133384,0.165721,0.093552
0.087095,0.133358,0.165654,0.093539
0.087057,0.133291,0.165588,0.093512
0.086977,0.133252,0.165521,0.093498
0.086899,0.133211,0.165468,0.093486
0.086413,0.133158,0.165401,0.093472
0.083342,0.133118,0.165348,0.093459
0.079887,0.133051,0.165282,0.093459
0.077633,0.133529,0.165228,0.093446
0.076049,0.134904,0.165161,0.093432
0.074647,0.136853,0.165108,0.093406
0.073643,0.138999,0.16504,0.093406
0.072954,0.14104,0.165001,0.093393
0.072361,0.142842,0.164947,0.093406
0.071942,0.144468,0.164894,0.093366
0.071643,0.145869,0.164827,0.093367
0.071385,0.147016,0.164786,0.093353
0.07119,0.147923,0.164721,0.093353
0.071072,0.148577,0.164654,0.093341
0.070975,0.149057,0.164614,0.093341
0.070895,0.149337,0.164561,0.093327
0.070854,0.149497,0.164495,0.093314
0.070802,0.149564,0.164454,0.093314
0.070765,0.149538,0.164987,0.093301
0.070747,0.149498,0.166456,0.093302
0.070738,0.149431,0.168515,0.093301
0.070722,0.149312,0.170825,0.093275
0.070724,0.149179,0.173015,0.093275
0.070708,0.149045,0.175046,0.093275
0.070697,0.148912,0.176822,0.093262
0.070708,0.148752,0.178279,0.093248
0.07071,0.148593,0.179389,0.093288
0.070707,0.148446,0.180137,0.093541
0.070695,0.1483,0.180592,0.094007
0.070708,0.148153,0.178783,0.09454
0.070695,0.148019,0.171549,0.09514
0.070694,0.14786,0.166358,0.09574
0.070694,0.147727,0.163226,0.096273
0.070694,0.147607,0.161038,0.096753
0.070694,0.14746,0.159176,0.097193
0.070694,0.14734,0.158121,0.09758
0.070694,0.14722,0.157373,0.0979
0.070694,0.147088,0.156597,0.09818
0.070706,0.14698,0.156234,0.098394
0.070693,0.14686,0.155951,0.098555
0.070693,0.14674,0.155626,0.098689
0.070693,0.146647,0.155528,0.098783
0.070705,0.14654,0.155421,0.098837
0.070705,0.146434,0.155278,0.098891
0.070692,0.146341,0.155275,0.098892
0.070679,0.146234,0.155222,0.098919
0.070692,0.146154,0.155183,0.098907
0.070692,0.146047,0.155194,0.098908
0.070692,0.145968,0.155155,0.098882
0.070705,0.145861,0.155142,0.098856
0.070691,0.145767,0.15518,0.098831
0.070691,0.145675,0.155154,0.098793
0.070691,0.145595,0.155154,0.097687
0.070677,0.145515,0.155153,0.094067
0.070677,0.145423,0.15514,0.090758
0.070677,0.145341,0.15514,0.088616
0.070677,0.145262,0.155153,0.086969
0.070677,0.145168,0.15514,0.085703
0.070677,0.145102,0.155153,0.084809
0.070677,0.145022,0.155126,0.084125
0.070677,0.144942,0.155114,0.083562
0.07069,0.144863,0.155126,0.083173
0.07069,0.144783,0.155112,0.082898
0.070676,0.144716,0.1551,0.082655
0.070663,0.14465,0.155099,0.082491
0.070664,0.14457,0.155086,0.082378
0.070664,0.144503,0.155059,0.082262
0.070663,0.144436,0.155045,0.0822
0.070663,0.144356,0.155033,0.082154
0.070663,0.144289,0.155018,0.082122
0.070637,0.144222,0.155006,0.0821
0.07065,0.144142,0.154992,0.082051
0.07065,0.14409,0.154978,0.082061
0.07065,0.144023,0.154966,0.082058
0.07065,0.143943,0.154925,0.082022
0.070649,0.143877,0.154912,0.08202
0.070635,0.14381,0.154911,0.082032
0.070649,0.143757,0.154872,0.082021
0.070902,0.143689,0.154858,0.082018
0.071355,0.143624,0.154844,0.082034
0.071929,0.143557,0.154831,0.082018
0.072568,0.143503,0.154817,0.082032
0.073208,0.143437,0.154791,0.082018
0.073808,0.143384,0.154764,0.082018
0.074355,0.143331,0.154736,0.082018
0.074849,0.143265,0.154723,0.082018
0.075221,0.143198,0.154697,0.082017
0.075541,0.143145,0.154683,0.082017
0.075782,0.143091,0.154656,0.082017
0.075968,0.143038,0.154642,0.082003
0.076142,0.142984,0.154603,0.082003
0.076248,0.142918,0.154602,0.082002
0.076329,0.142877,0.154576,0.082016
0.076395,0.142824,0.15455,0.082029
0.076448,0.142758,0.154537,0.082002
0.076489,0.142705,0.154509,0.082014
0.076515,0.142665,0.154496,0.082015
0.076542,0.142598,0.15447,0.082001
0.076542,0.142545,0.154456,0.082001
0.076555,0.142505,0.154429,0.082001
0.076568,0.142438,0.154416,0.082027
0.076581,0.142385,0.154375,0.082014
0.076581,0.142345,0.154362,0.082001
0.076554,0.142292,0.154336,0.082014
0.076567,0.142211,0.154322,0.082015
0.076554,0.142705,0.154295,0.082013
0.076554,0.144038,0.154282,0.082026
0.076567,0.145867,0.154241,0.081986
0.076554,0.147907,0.154228,0.082013
0.076567,0.149855,0.154215,0.082
0.076554,0.151617,0.154174,0.082013
0.07654,0.153176,0.154162,0.082025
0.076553,0.154483,0.154135,0.081986
0.076527,0.155525,0.154121,0.082012
0.07654,0.156405,0.154095,0.082026
0.076513,0.157099,0.154067,0.082011
0.076526,0.157659,0.154055,0.082011
0.076513,0.158087,0.154028,0.081998
0.076513,0.15842,0.154173,0.082012
0.0765,0.15862,0.155228,0.081998
0.0765,0.158727,0.15698,0.081998
0.076499,0.158741,0.159145,0.082011
0.0765,0.158688,0.161388,0.081984
0.076486,0.158594,0.16354,0.081998
0.076486,0.158501,0.165503,0.081998
0.076486,0.158354,0.167213,0.081984
0.076473,0.15822,0.168615,0.081985
0.076472,0.15806,0.169711,0.081998
0.076459,0.157901,0.170485,0.082025
0.076472,0.157754,0.171005,0.082318
0.076459,0.157567,0.17134,0.082799
0.076459,0.157407,0.171553,0.083373
0.07646,0.157273,0.171673,0.084015
0.076433,0.157113,0.171713,0.084642
0.076431,0.156979,0.171713,0.085217
0.076432,0.156833,0.171673,0.085751
0.076445,0.156699,0.171619,0.086192
0.076445,0.156566,0.171527,0.086593
0.07642,0.156446,0.171446,0.086954
0.076419,0.156299,0.171339,0.087262
0.076406,0.15618,0.171219,0.087529
0.076405,0.156059,0.171126,0.087756
0.076419,0.155939,0.171033,0.08793
0.076406,0.155833,0.170927,0.088064
0.076406,0.155713,0.17082,0.088157
0.076392,0.155606,0.170727,0.08825
0.076392,0.155513,0.170634,0.088291
0.076379,0.155393,0.17054,0.088344
0.076379,0.155299,0.170447,0.088357
0.076378,0.155193,0.170353,0.088384
0.076378,0.1551,0.170273,0.088384
0.076365,0.154992,0.17018,0.088411
0.076366,0.154913,0.170113,0.088411
0.076366,0.154819,0.170006,0.08841
0.076364,0.154727,0.169952,0.088409
0.076365,0.154647,0.169858,0.088396
0.076365,0.154553,0.169791,0.08841
0.076365,0.154474,0.169711,0.088383
0.076352,0.154406,0.169618,0.088396
0.076351,0.154325,0.169551,0.088396
0.076338,0.154246,0.169483,0.088383
0.076338,0.154166,0.169404,0.088383
0.076338,0.154087,0.169324,0.08837
0.076339,0.154032,0.16927,0.088369
0.076324,0.153939,0.16919,0.088369
0.076325,0.153873,0.16911,0.08837
0.076325,0.153793,0.169044,0.088356
0.076312,0.153712,0.168977,0.088343
0.076312,0.153645,0.168911,0.088343
0.076313,0.153579,0.168858,0.088343
0.076313,0.153498,0.168804,0.088329
0.076298,0.153432,0.168738,0.088342
0.076298,0.153366,0.168684,0.08833
0.076284,0.153312,0.16863,0.088329
0.076283,0.153247,0.168551,0.088315
0.076282,0.153167,0.16851,0.088315
0.07627,0.153114,0.168443,0.088302
0.076284,0.15306,0.16839,0.088302
0.076272,0.15298,0.168323,0.088302
0.076299,0.152927,0.168268,0.088289
0.076579,0.15286,0.168228,0.088288
0.077181,0.152807,0.168161,0.088288
0.07798,0.15274,0.168108,0.088288
0.078873,0.152688,0.168053,0.088288
0.07982,0.152607,0.167999,0.088288
0.080699,0.152554,0.167946,0.088262
0.081526,0.152514,0.167893,0.088261
0.082272,0.152433,0.167827,0.088248
0.082899,0.15238,0.167787,0.088261
0.083486,0.152314,0.167734,0.088261
0.083966,0.152248,0.16768,0.088235
0.084352,0.152208,0.167627,0.088233
0.084659,0.152141,0.167574,0.088222
0.084886,0.152073,0.167535,0.088221
0.085045,0.152034,0.167494,0.088234
0.085152,0.151967,0.167428,0.088222
0.085259,0.151901,0.167375,0.088234
0.085325,0.151848,0.167334,0.088207
0.085353,0.151781,0.167281,0.088207
0.085393,0.151741,0.16724,0.088207
0.085408,0.151674,0.167201,0.08818
0.085422,0.151635,0.167133,0.088181
0.085422,0.151581,0.167094,0.088181
0.085422,0.151528,0.167054,0.08818
0.085422,0.151475,0.167001,0.08818
0.085421,0.151434,0.166961,0.088166
0.085421,0.151367,0.166906,0.088167
0.085421,0.151753,0.16688,0.088154
0.085408,0.153074,0.16684,0.088154
0.085393,0.154905,0.166787,0.088153
0.08538,0.157054,0.166748,0.088154
0.08538,0.159161,0.166707,0.088167
0.085355,0.161044,0.166667,0.088153
0.085353,0.162672,0.166627,0.088139
0.08534,0.163992,0.1666,0.088139
0.08534,0.165008,0.166546,0.088127
0.085326,0.165809,0.166506,0.088139
0.085311,0.166383,0.166466,0.088127
0.085312,0.166796,0.166413,0.088127
0.085285,0.167051,0.167027,0.088112
0.085298,0.167211,0.168524,0.088113
0.085286,0.167279,0.170586,0.088112
0.085273,0.167239,0.172941,0.088113
0.08526,0.167172,0.175243,0.088113
0.085248,0.167066,0.177357,0.088112
0.085247,0.166946,0.179216,0.088099
0.085208,0.166786,0.180823,0.088099
0.085221,0.166653,0.182148,0.088086
0.085221,0.166493,0.183165,0.088099
0.085206,0.166332,0.183889,0.088233
0.085207,0.166172,0.184371,0.088608
0.085179,0.166013,0.184666,0.089142
0.085179,0.165839,0.184841,0.089744
0.085179,0.165679,0.184908,0.090345
0.085152,0.165519,0.184895,0.09092
0.085166,0.165359,0.184828,0.091442
0.085139,0.165226,0.184735,0.091896
0.085138,0.16508,0.184641,0.092297
0.085138,0.16492,0.184508,0.092631
0.085125,0.164786,0.184374,0.092925
0.085112,0.164654,0.18424,0.093167
0.085112,0.164533,0.184093,0.093367
0.085112,0.1644,0.183947,0.093514
0.085098,0.16428,0.183798,0.093648
0.085085,0.16416,0.183664,0.093728
0.085073,0.164041,0.183517,0.093795
0.085061,0.16392,0.183383,0.093835
0.085061,0.163827,0.18325,0.093876
0.085061,0.16372,0.18313,0.093915
0.085048,0.163626,0.182982,0.093929
0.085033,0.163493,0.182862,0.093916
0.085033,0.163399,0.182727,0.093955
0.085019,0.163307,0.182607,0.093942
0.085019,0.163213,0.182487,0.093942
0.085018,0.163133,0.182381,0.093942
0.085005,0.16304,0.182274,0.093928
0.084992,0.162947,0.182168,0.093915
0.084992,0.162854,0.182061,0.093915
0.084992,0.162774,0.181968,0.093915
0.084978,0.16268,0.181874,0.093914
0.084978,0.162601,0.181768,0.093901
0.084965,0.162507,0.181675,0.093901
0.084965,0.162441,0.18158,0.093875
0.084952,0.162347,0.1815,0.093874
0.084952,0.16228,0.181406,0.093861
0.084939,0.1622,0.181339,0.093861
0.084939,0.162134,0.181232,0.093861
0.084913,0.162054,0.181151,0.09386
0.0849,0.16196,0.18107,0.093847
0.084899,0.161894,0.180977,0.093848
0.0849,0.161813,0.180909,0.093835
0.084874,0.161733,0.180804,0.093834
0.084886,0.161681,0.18075,0.093808
0.084886,0.161614,0.180669,0.093807
0.084872,0.161548,0.180589,0.093821
0.084859,0.161469,0.180522,0.093807
0.084846,0.161416,0.180415,0.093794
0.084832,0.161336,0.180348,0.093794
0.084831,0.161269,0.180281,0.09378
0.084832,0.161202,0.180202,0.09378
0.084832,0.161134,0.180148,0.09378
0.084832,0.161067,0.180054,0.093768
0.085111,0.160987,0.179987,0.093754
0.085739,0.160934,0.179907,0.093754
0.086566,0.160867,0.179866,0.093753
0.087474,0.160814,0.1798,0.09374
0.088395,0.160748,0.17972,0.093753
0.089262,0.160667,0.179666,0.093753
0.09009,0.160615,0.179599,0.093713
0.090811,0.16056,0.179519,0.093713
0.091399,0.160493,0.179479,0.093713
0.091907,0.160453,0.179398,0.093713
0.092307,0.160387,0.179344,0.093699
0.092628,0.16032,0.179277,0.093699
0.092854,0.160254,0.179223,0.093686
0.093028,0.160201,0.179143,0.093686
0.093149,0.160147,0.179089,0.093686
0.093228,0.160081,0.179035,0.093686
0.093281,0.160041,0.178968,0.093673
0.093295,0.159987,0.178901,0.093659
0.093308,0.15992,0.178847,0.09366
0.093308,0.159867,0.178768,0.09366
0.093294,0.159813,0.178727,0.093659
0.093295,0.159772,0.178648,0.09366
0.093283,0.159706,0.178607,0.09366
0.093255,0.159665,0.178555,0.093646
0.093229,0.159627,0.178488,0.093645
0.093216,0.159574,0.178435,0.093645
0.093189,0.159522,0.178394,0.093632
0.093176,0.159827,0.178327,0.093619
0.093164,0.161148,0.178273,0.093619
0.093136,0.163046,0.178207,0.093618
0.093123,0.165207,0.178166,0.093618
0.09311,0.167383,0.178099,0.093605
0.093097,0.169334,0.178046,0.093591
0.093069,0.171043,0.177991,0.093592
0.093069,0.172458,0.177951,0.093606
0.093043,0.17358,0.177898,0.093604
0.093029,0.174368,0.177843,0.093579
0.093016,0.174889,0.177776,0.093565
0.093015,0.175182,0.177723,0.093565
0.092988,0.175317,0.178258,0.093578
0.092974,0.17533,0.179681,0.093565
0.092974,0.175185,0.181691,0.093565
0.092949,0.171453,0.183901,0.093564
0.092948,0.166948,0.185923,0.093551
0.092934,0.163908,0.18773,0.093551
0.092921,0.16202,0.189216,0.093551
0.092907,0.160233,0.190341,0.093551
0.092895,0.158973,0.191292,0.093537
0.092895,0.15826,0.192068,0.093537
0.092869,0.157495,0.192591,0.093645
0.092868,0.156964,0.192925,0.09398
0.092855,0.156732,0.193126,0.094488
0.092842,0.156364,0.193208,0.09509
0.092842,0.156152,0.193235,0.095692
0.09283,0.156081,0.193182,0.096294
0.092815,0.155898,0.193103,0.096829
0.092803,0.155818,0.193009,0.097284
0.092803,0.155801,0.192863,0.097685
0.092789,0.155697,0.192756,0.09802
0.092776,0.155656,0.192596,0.098287
0.092762,0.155643,0.192462,0.098514
0.092762,0.155592,0.192315,0.098674
0.092749,0.155579,0.192182,0.098821
0.092735,0.155551,0.192035,0.098915
0.092721,0.155486,0.191901,0.098995
0.092708,0.155485,0.191767,0.099023
0.092709,0.155471,0.191621,0.099076
0.092695,0.155444,0.1915,0.099116
0.092695,0.155443,0.19138,0.099116
0.092682,0.155403,0.191234,0.099129
0.092683,0.155376,0.191114,0.099141
0.09267,0.155375,0.191006,0.099129
0.092643,0.155361,0.190872,0.099129
0.092656,0.155321,0.190766,0.099129
0.092643,0.155321,0.190646,0.099129
0.09263,0.155293,0.190526,0.099128
0.09263,0.155278,0.190432,0.099115
0.092617,0.155252,0.190352,0.099115
0.092617,0.155226,0.190245,0.099102
0.092604,0.155212,0.190151,0.099102
0.092577,0.155186,0.190058,0.099102
0.09259,0.155147,0.189952,0.099075
0.092576,0.155121,0.189858,0.099075
0.092563,0.155081,0.189778,0.099061
0.092562,0.155043,0.189686,0.099047
0.092549,0.155016,0.189605,0.099035
0.092549,0.15499,0.189498,0.099021
0.092535,0.154963,0.189419,0.099021
0.092535,0.154936,0.189339,0.099021
0.092535,0.154922,0.189245,0.098995
0.092509,0.154896,0.189165,0.098995
0.092509,0.154855,0.189098,0.098995
0.092508,0.154841,0.189017,0.098995
0.092496,0.154827,0.188937,0.09898
0.092482,0.154787,0.18887,0.098967
0.092482,0.154772,0.188777,0.098967
0.092482,0.154745,0.188724,0.09894
0.092469,0.154718,0.188643,0.09894
0.092455,0.154704,0.188576,0.098928
0.092455,0.154665,0.188482,0.098914
0.092443,0.154651,0.188416,0.098914
0.092429,0.154625,0.188349,0.098914
0.092655,0.154598,0.188284,0.098914
0.093229,0.154571,0.188203,0.098888
0.094043,0.154546,0.188151,0.098888
0.095017,0.15452,0.188071,0.098887
0.095963,0.154481,0.188004,0.098861
0.096856,0.154455,0.187924,0.098861
0.097669,0.154428,0.187871,0.098861
0.09839,0.154401,0.187804,0.098847
0.099017,0.154375,0.187737,0.098847
0.099523,0.154347,0.187684,0.098821
0.099938,0.15432,0.187603,0.098821
0.100271,0.154293,0.18755,0.098834
0.100524,0.154279,0.187483,0.098794
0.100685,0.154238,0.18743,0.098807
0.100831,0.154212,0.187376,0.098794
0.100912,0.154197,0.187296,0.098781
0.100992,0.154171,0.187242,0.098781
0.101046,0.154131,0.187189,0.098767
0.101086,0.154117,0.187122,0.098767
0.101099,0.15409,0.187069,0.098754
0.101101,0.154077,0.187015,0.098754
0.101126,0.15405,0.186949,0.098754
0.101112,0.15401,0.186895,0.09874
0.101113,0.153984,0.186842,0.09874
0.101099,0.153959,0.186775,0.098727
0.101085,0.153932,0.186722,0.098713
0.101072,0.153879,0.186682,0.098713
0.101058,0.1542,0.186615,0.098713
0.101031,0.155535,0.186562,0.098713
0.101031,0.157541,0.186521,0.0987
0.101003,0.159933,0.186481,0.0987
0.100991,0.162349,0.186428,0.0987
0.100991,0.164566,0.186376,0.098672
0.100964,0.166488,0.186322,0.098659
0.10095,0.16813,0.186295,0.098659
0.100938,0.169425,0.186228,0.098659
0.100924,0.170399,0.186187,0.098659
0.100911,0.171066,0.186134,0.098646
0.100885,0.171507,0.186081,0.098659
0.100871,0.1718,0.186522,0.098619
0.100858,0.171973,0.187953,0.098632
0.100845,0.172027,0.189933,0.098619
0.100831,0.172054,0.192086,0.098606
0.100804,0.172027,0.194185,0.098618
0.100804,0.171974,0.196084,0.098605
0.100778,0.171907,0.197742,0.098605
0.100764,0.171828,0.199119,0.098605
0.100763,0.171709,0.200216,0.098632
0.100724,0.17163,0.20106,0.098873
0.100725,0.171509,0.201715,0.099341
0.10071,0.171416,0.202144,0.099944
0.100684,0.171309,0.202398,0.100558
0.100698,0.171177,0.202519,0.101213
0.100658,0.171083,0.202561,0.101803
0.100657,0.170976,0.202548,0.102338
0.100644,0.170867,0.202441,0.10282
0.100631,0.17076,0.202335,0.103208
0.100617,0.170679,0.202201,0.103516
0.100617,0.17056,0.202042,0.10381
0.100604,0.170479,0.201909,0.104012
0.100578,0.170398,0.201763,0.104199
0.100578,0.170304,0.201577,0.104306
0.100579,0.170211,0.20143,0.104386
0.100539,0.170131,0.20127,0.104466
0.100539,0.170051,0.201124,0.104494
0.100526,0.169959,0.200976,0.104547
0.100512,0.169879,0.200817,0.10456
0.100513,0.169799,0.200683,0.104574
0.100498,0.169719,0.20051,0.104587
0.100499,0.169639,0.20039,0.104573
0.100484,0.169573,0.20027,0.104573
0.100471,0.169506,0.200137,0.104586
0.100444,0.169427,0.200031,0.104574
0.100445,0.169333,0.199884,0.10456
0.100445,0.169279,0.199777,0.10456
0.100418,0.169199,0.199657,0.104559
0.100418,0.169132,0.19955,0.104546
0.100405,0.169078,0.199431,0.104519
0.100391,0.168984,0.199311,0.104532
0.100392,0.16893,0.19923,0.104505
0.100378,0.168865,0.19911,0.104493
0.100365,0.168797,0.199003,0.104493
0.100352,0.168717,0.198909,0.104479
0.100352,0.168663,0.198816,0.104479
0.100338,0.168596,0.198723,0.104452
0.100325,0.168529,0.198616,0.104452
0.100313,0.168462,0.198536,0.104452
0.100299,0.168409,0.198442,0.104426
0.100299,0.168343,0.198376,0.104425
0.100285,0.168288,0.198283,0.104426
0.100271,0.168223,0.198216,0.104399
0.100245,0.16817,0.198137,0.104399
0.100245,0.168118,0.198056,0.104399
0.100231,0.168077,0.197963,0.104372
0.100231,0.168024,0.197896,0.104372
0.100217,0.167957,0.197815,0.104372
0.100204,0.167917,0.197736,0.104345
0.100205,0.167849,0.197655,0.104345
0.100192,0.167796,0.197576,0.104318
0.100192,0.167743,0.197495,0.104318
0.100179,0.167688,0.197429,0.104305
0.100179,0.167635,0.197362,0.104292
0.100378,0.167594,0.197297,0.104292
0.10098,0.167541,0.197229,0.104292
0.101821,0.167475,0.197162,0.104265
0.102809,0.167434,0.197069,0.104265
0.103797,0.167368,0.196989,0.104265
0.104705,0.167314,0.196934,0.104251
0.10552,0.167274,0.196855,0.104251
0.106267,0.167221,0.196801,0.104224
0.106896,0.167169,0.196734,0.104224
0.107457,0.167128,0.196668,0.104224
0.107925,0.167075,0.196601,0.104198
0.108339,0.167035,0.196522,0.104197
0.108686,0.166969,0.196468,0.104197
